playlist_id,playlist_owner,playlist,id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key_confidence,mode_confidence,tempo_confidence,time_signature_confidence,end_of_fade_in,start_of_fade_out,mood
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,6cwiXbTqbuGjwPnG56LFG2,Love Is Awake,0.00937,0.736,200000,0.728,0.0189,2,0.0966,-7.918,1,0.0264,119.979,4,0.265,0.67,0.763,0.826,0.984,0,191.13506,Chill
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,3sslYZcFKtUvIEWN9lADgr,First Love / Late Spring,0.000825,0.445,278640,0.543,0.0137,0,0.202,-8.196,1,0.0272,99.963,4,0.102,0.727,0.604,0.338,1,0.82925,261.88046,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,53kWAAfx7IopXRa31MQHB8,Good Vibes,0.274,0.558,170280,0.877,0,10,0.162,-3.392,1,0.145,99.988,4,0.762,0.412,0.429,0.313,1,0,165.38992,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,15OCqNPYoLziEAsbVnqRj5,Good Without,0.0723,0.616,182121,0.576,0,11,0.375,-5.495,0,0.0532,89.962,4,0.269,0.405,0.471,0.2,0.928,0.1566,175.90857,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,0.194,0.77,223523,0.882,0,8,0.316,-4.792,1,0.0602,99.991,4,0.385,0.555,0.567,0.888,0.992,0.13533,220.34576,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5NUXE8W12lWcUXgJRCjeEw,One Too Many,0.247,0.697,203893,0.535,0,4,0.569,-6.504,1,0.068,82.959,4,0.594,0.395,0.436,0.525,1,0.22617,195.29723,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0roOLcll6SSTYZwsQFmXqP,Let Me Move You - From the Netflix film "Work It",0.0112,0.624,147071,0.628,0.0191,4,0.0814,-6.582,0,0.0408,114.556,4,0.772,0.724,0.588,0.807,1,0.19746,141.514,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,3VqeTFIvhxu3DIe4eZVzGq,Butter,0.00323,0.759,164442,0.459,0,8,0.0906,-5.187,1,0.0948,109.997,4,0.695,0.366,0.506,0.763,0.954,0.21478,161.12328,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5TWAIHYaOnYg4txfmCgon5,Nobody,0.519,0.573,160707,0.747,0.00000113,0,0.0867,-6.46,1,0.0319,79.952,4,0.645,0.353,0.621,0.145,0.699,2.7922,150.51755,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,7LAmsNJpBaNvNg7VZPXxSv,As the World Caves In,0.436,0.372,161613,0.255,0,7,0.33,-6.834,1,0.0344,114.402,1,0.254,0.399,0.488,0.087,0.642,0,156.90884,Angry
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,5rmHtbUCbjFqmeoOuP9b7B,VANISH,0.148,0.746,130612,0.678,0.00019,4,0.116,-6.821,0,0.0316,146.967,4,0.507,0.332,0.383,0.735,1,0,130.61224,Sad
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,7s8VgA8OjvwBUuigKzEGBx,This Is Home,0.56,0.811,226073,0.266,0.00000105,7,0.0962,-12.478,1,0.0406,130.044,4,0.211,0.271,0.414,0.52,1,0.06376,220.43864,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0IqCoZ168iRc9LqfrYgpZy,KESI - Remix,0.127,0.871,176575,0.815,0.00000618,4,0.094,-4.439,1,0.0477,122.959,4,0.823,0.592,0.567,0.652,1,0,171.48517,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,48oN0dm8zwleoUvuLBqIOp,Sunshine - From the Motion Picture “Ron’s Gone Wrong”,0.0504,0.717,164000,0.735,0,10,0.132,-5.764,0,0.0404,107,4,0.787,0.228,0.347,0.969,1,0.16726,161.1581,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,1KixkQVDUHggZMU9dUobgm,My Head & My Heart,0.0697,0.614,174760,0.934,0,9,0.121,-3.709,0,0.07,116.001,4,0.436,0.218,0.149,0.912,0.994,0.24649,169.24445,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,5UNnhT9Ni6tW72zFLADsjy,Sights,0.171,0.611,214773,0.744,0.768,8,0.154,-6.463,1,0.0663,110.019,4,0.0408,0.267,0.402,0.722,1,0,207.67928,Chill
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,0Xmz2shisTG8peoqnFj5tu,Sarah,0.514,0.65,176147,0.686,0.000188,4,0.138,-5.198,0,0.0314,124.023,4,0.497,0.443,0.476,0.605,0.856,0,171.83926,Sad
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,5XPo15e5ICs6NvSMn44pTF,Malibu,0.0568,0.657,148822,0.653,0.000142,9,0.321,-8.525,1,0.0258,111.974,4,0.624,0.505,0.493,0.929,0.871,0.09864,143.29034,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6FuGJB290AQMAHTfjOYVaK,Mood (Remix) feat. Justin Bieber  J Balvin & iann dior,0.151,0.721,192745,0.745,0.00000124,7,0.372,-3.508,0,0.0366,90.988,4,0.699,0.585,0.713,0.462,1,0.21469,189.10332,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,0.00296,0.699,196813,0.882,0.0544,4,0.13,-3.896,0,0.0311,120.016,4,0.657,0,0.083,0.828,1,0,192.08707,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,1c1sdxrYLIiuJOlE7PPttb,Love Me Now (feat. Zoe Wees),0.163,0.662,195881,0.489,0,5,0.172,-7.067,1,0.0525,102.04,4,0.506,0.599,0.542,0.421,0.994,0.22939,188.37769,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,0cEBv7oJxFp3bfTFqWFI0R,Why Don't You Love Me (feat. Demi Lovato),0.121,0.53,211413,0.802,0,2,0.118,-6.494,1,0.0362,148.054,3,0.566,0.661,0.714,0.237,0.974,4.34794,203.2907,Sad
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0NmuYnjETG3u3qx0OmEJev,Lil Bit,0.0255,0.707,195962,0.689,0,4,0.383,-7.097,0,0.0387,119.987,4,0.41,0.169,0.257,0.684,1,0.19714,191.61687,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),0.00898,0.612,188253,0.799,0,10,0.172,-4.603,1,0.0275,125.976,4,0.687,0.182,0.371,0.299,1,0.24531,183.71628,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4PkIDTPGedm0enzdvilLNd,Sixteen,0.268,0.669,201072,0.801,0,8,0.0594,-5.445,1,0.136,109.919,4,0.541,0.489,0.55,0.326,1,0.23243,192.07545,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,6PEbPKn0niL8xAQdUTBEfq,Until We Leave the Ground - Steve James Remix,0.0448,0.744,197419,0.577,0.0652,0,0.111,-9.599,0,0.0385,124.005,4,0.321,0.421,0.642,0.684,1,0,191.82005,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,1e9oZCCiX42nJl0AcqriVo,Watermelon Sugar,0.122,0.548,174000,0.816,0,0,0.335,-4.209,1,0.0465,95.39,4,0.557,0.491,0.533,0.217,1,0,169.66821,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0Npijoc6ZcUe1devUugKvI,Dive,0.00515,0.654,164490,0.787,0,4,0.144,-4.999,1,0.0502,123.978,4,0.409,0,0.134,0.848,1,0,157.03654,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,2Tz5kJHZYcUi5NOkdS4T9f,scumbag,0.548,0.612,116404,0.622,0,7,0.397,-7.372,1,0.0824,166.032,4,0.284,0.483,0.646,0.045,0.954,0,116.40435,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6Tio0ZoDeSQnI7EBAqWer2,Cover Me In Sunshine,0.0599,0.476,141050,0.594,0,5,0.0785,-6.879,1,0.135,159.702,4,0.314,0.447,0.53,0.149,0.196,0,135.83093,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,0.0469,0.808,231041,0.897,0.0000314,11,0.364,-3.712,0,0.0348,126.026,4,0.591,0.548,0.631,0.978,0.959,0.22603,224.97234,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,14JFKtBSqefxfMiKhq6JT8,Almost Maybes,0.146,0.582,179153,0.868,0,11,0.103,-3.927,1,0.0522,90.105,4,0.555,0.673,0.744,0.085,0.368,0.15134,166.46385,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,1J14CdDAvBTE1AJYUOwl6C,Arcade,0.827,0.453,185147,0.35,0.00122,9,0.144,-11.639,0,0.0425,72.017,3,0.279,0.422,0.62,0.132,0.415,0.22739,178.10866,Angry
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,27u7t9d7ZQoyjsCROHuZJ3,Tick Tock (feat. 24kGoldn),0.369,0.779,178374,0.705,0.00000791,0,0.124,-3.895,1,0.0344,101.022,4,0.946,0.325,0.483,0.7,1,0.15678,172.29787,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,4F6dlpCLyi8jWWFEjdxCQ0,Moments - Ben Böhmer & Nils Hoffmann Remix,0.453,0.702,250207,0.524,0.89,7,0.111,-12.422,0,0.0393,121.001,4,0.283,0.53,0.543,0.793,1,0,245.44653,Chill
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,2gZwBmkSmsVfEPFWGuWTDk,Best Is Yet To Come (with Kyle Reynolds),0.0148,0.569,215201,0.85,0,4,0.245,-3.914,1,0.0369,122.042,4,0.551,0.445,0.478,0.675,1,0.14535,197.60762,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0DmAvNCAK08oCi7miSZUIY,Lasting Lover,0.197,0.676,218359,0.786,0,1,0.0943,-4.529,1,0.0478,125.983,4,0.483,0.64,0.878,0.762,0.943,0.09882,213.26949,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4Sib57MmYGJzSvkW84jTwh,ME! (feat. Brendon Urie of Panic! At The Disco),0.0291,0.614,193040,0.839,0,0,0.112,-4.143,1,0.0702,182.123,4,0.657,0.44,0.461,0.196,1,0.08703,185.18494,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2Fs18NaCDuluPG1DHGw1XG,Life is a Highway,0.00324,0.582,276320,0.952,0,5,0.223,-3.848,1,0.0731,103.027,4,0.655,0.608,0.455,0.319,1,0.1917,262.59448,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,2IHLaN6wwYKQ3S24NsQqpA,I Love Me,0.00261,0.664,203672,0.561,0,6,0.0764,-7.031,1,0.0495,150.093,4,0.713,0.088,0.36,0.227,0.998,2.76898,196.97488,Happy
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,5JVlz4JCy3cv8pZB12sKJL,The Night We Met (feat. Phoebe Bridgers),0.974,0.417,209081,0.362,0.172,9,0.631,-11.109,1,0.0409,174.004,3,0.12,0,0.329,0.083,0.599,3.34948,189.14395,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,1z1XegUChLLQfcbtIK8ABn,Body Back (feat. Maia Wright),0.0948,0.686,214634,0.83,0.00000133,8,0.182,-4.437,1,0.0369,123.032,4,0.486,0.588,0.609,0.763,1,0.06989,203.37778,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,15kQGEy89K8deJcZVFEn0N,This Feeling (feat. Kelsea Ballerini),0.0651,0.539,199227,0.651,0,1,0.0662,-5.304,1,0.0432,105.159,4,0.474,0.413,0.546,0.336,1,0.57474,189.91602,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,03fT3OHB9KyMtGMt2zwqCT,Play It Again,0.0916,0.506,226867,0.886,0,11,0.0734,-3.225,1,0.0655,143.935,4,0.595,0.763,0.662,0.745,0.815,0.26712,216.56091,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,1GkHyypTFkUf0QQKwYoXH4,You (with Marshmello & Vance Joy),0.0493,0.668,169632,0.563,0,11,0.119,-6.433,1,0.0522,103.116,4,0.305,0.005,0.298,0.636,1,0.22054,165.37251,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,7ywzEdEuVG1lsjsRCGJfLy,When I Look At You,0.142,0.459,248587,0.545,0,6,0.105,-4.874,1,0.0282,137.941,3,0.194,0.571,0.676,0.641,0.835,2.9141,240.65741,Sad
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,1Wdj4wRDYS7aT4CoPS0mAH,You Are Enough,0.707,0.593,180087,0.5,0.0000124,1,0.0837,-8.532,1,0.029,117.996,4,0.465,0.745,0.701,0.59,0.975,0.30789,174.34703,Angry
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,3dQifUsG6gcKNpcyix2C2F,who am i,0.0972,0.711,127765,0.608,0,6,0.318,-6.276,0,0.0624,91.012,4,0.392,0.479,0.616,0,0.895,0,121.39973,Sad
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1f1DsFJHpMugn3zuRACUos,Together,0.0328,0.671,224113,0.63,0.243,9,0.849,-8.564,0,0.0296,117.076,4,0.404,0.386,0.451,0.663,1,0.19673,218.9932,Chill
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,1nZzRJbFvCEct3uzu04ZoL,Part Of Me,0.000417,0.678,216160,0.918,0,5,0.0744,-4.63,1,0.0355,130.028,4,0.769,0.584,0.402,0.954,1,0.13356,207.96371,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,2aTKrdenCq5qBOoJPFdn4P,Here's Your Perfect,0.499,0.558,158594,0.454,0,6,0.146,-5.335,1,0.0551,113.12,4,0.424,0.79,0.68,0.272,1,0.33678,150.94131,Angry
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0uUNN1nSoUx1A4fkDCWDQ7,So Am I,0.0737,0.682,183027,0.656,0,6,0.353,-4.67,1,0.0435,130.089,4,0.607,0.674,0.59,0.757,1,0.24376,178.06223,Happy
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,18UsAG7SfOQ5sxJEdjAMH0,Be My Mistake,0.835,0.572,256689,0.155,0.000137,6,0.0906,-14.405,1,0.0344,109.923,3,0.0949,0.062,0.297,0.258,1,2.24653,242.94458,Sad
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,20DfkHC5grnKNJCzZQB6KC,Good Girl,0.0286,0.617,205560,0.839,0,0,0.19,-2.849,0,0.0655,128.91,4,0.741,0.383,0.574,0.811,0.92,1.08549,201.35184,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,6VYIVgVqEIwzRwpJz5rMa4,Pick Me Up,0.0971,0.688,174100,0.662,0.00000134,6,0.172,-5.57,1,0.0441,115.106,4,0.549,0.553,0.58,0.788,0.819,0.19102,170.55637,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4y3OI86AEP6PQoDE6olYhO,Sucker,0.0427,0.842,181040,0.734,0,1,0.106,-5.065,0,0.0588,137.958,4,0.952,0.549,0.521,0.874,0.89,0.23002,177.72552,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6tS1Fm9z3UKuLSxrinY3pC,Runaway (with Sigala and JP Cooper),0.213,0.617,168197,0.756,0,3,0.152,-5.811,1,0.104,121.828,4,0.432,0.586,0.673,0.722,0.981,3.73261,161.61089,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,4lgEtC1W3xZSRFoJuPLmkk,Virgo,0.279,0.593,324000,0.871,0.894,8,0.131,-8.068,1,0.0386,121.994,4,0.0719,0.584,0.603,0.836,0.981,2.99537,313.8351,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,3oiLlbBynuErymca4Dwp5H,Get To Know You,0.0783,0.761,201667,0.695,0,5,0.14,-4.048,1,0.0886,118.004,4,0.69,0.497,0.46,0.8,1,0.19098,197.12,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,4iXDn9pu5Q9sxv45vE8Lak,Famous Friends,0.0553,0.533,165569,0.855,0,6,0.335,-2.901,1,0.0356,102.017,4,0.64,0.616,0.599,0.206,0.981,0.42372,159.9971,Energetic
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,07J3p1GchLPc2kAKFgd1TD,Fall So Hard,0.0949,0.572,214720,0.797,0,0,0.259,-4.181,1,0.0497,135.76,4,0.598,0.415,0.487,0.882,0.423,0.08726,210.37279,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5ri4zqtWhG07hIuNNDWP76,Fly Away,0.217,0.806,178157,0.513,0,4,0.217,-6.208,1,0.0685,124.988,4,0.503,0.106,0.325,0.786,1,0.22059,175.46739,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,768eZ69L0HODV9UlcriGaq,All My Days,0.169,0.575,224637,0.767,0.0011,11,0.104,-6.888,1,0.0554,124,4,0.137,0.52,0.553,0.523,0.982,0.19719,216.17197,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,34evGV6SaoRLHTcXXUVOpb,90s Kids,0.0802,0.714,163816,0.657,0,0,0.35,-6.436,1,0.118,151.898,4,0.725,0.533,0.616,0.438,0.974,0.68562,163.81573,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,4KnnWpUyPfQD6X5SQSTlH3,Turn Back Time,0.231,0.68,223562,0.346,0,7,0.26,-6.533,1,0.0302,95.952,4,0.224,0.367,0.478,0.338,0.968,0.24376,219.04544,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,73h4oe03sZy8bXfQLfnqMv,Who's Laughing Now,0.00565,0.648,180348,0.641,0.00000363,7,0.109,-5.521,1,0.0389,184.021,4,0.505,0.412,0.752,0.284,1,0.22644,174.0742,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2KqJC0koTBUyDlsMt5ok1V,Look What God Gave Her,0.0272,0.739,168960,0.85,0,2,0.181,-3.966,1,0.0308,113,4,0.883,0.388,0.571,0.846,1,0,163.91547,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,1EHUQesfVKwbthtNcpBi9g,WITHOUT YOU (with Miley Cyrus),0.173,0.655,161385,0.469,0,0,0.0956,-6.257,1,0.0292,92.56,4,0.467,0.457,0.591,0.316,0.992,0.37007,154.49977,Sad
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,5vjLSffimiIP26QG5WcN2K,Hold On,0.469,0.618,198853,0.443,0,2,0.0829,-9.681,1,0.0526,119.949,4,0.167,0.472,0.671,0.208,0.881,0.43624,186.92644,Angry
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,1wsLHgXJ4SKIfd5ePSX1hD,Polaroid,0.293,0.652,193377,0.897,0,7,0.0722,-4.481,0,0.036,114.033,4,0.475,0.426,0.514,0.87,1,0,184.56381,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0DC7Zs2qvAbNK1owWQ4mlL,Perfect to Me,0.0889,0.604,197853,0.546,0,8,0.0734,-5.691,1,0.151,179.847,4,0.402,0.473,0.545,0.422,1,3.57587,193.01587,Happy
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,48rZVgAGm0OlbbxjikCpqm,Michelle,0.0781,0.366,214088,0.439,0.0000192,4,0.108,-5.238,1,0.0298,115.94,3,0.11,0.912,0.733,0.62,0.956,0.67778,210.72688,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,50kmOL6NMU98y6eJTlSicJ,The Good Part,0.0922,0.291,227267,0.443,0.0000282,5,0.382,-5.376,1,0.0369,185.934,4,0.532,0.33,0.479,0.161,0.699,0.24376,220.65343,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,2gZwBmkSmsVfEPFWGuWTDk,Best Is Yet To Come (with Kyle Reynolds),0.0148,0.569,215201,0.85,0,4,0.245,-3.914,1,0.0369,122.042,4,0.551,0.445,0.478,0.675,1,0.14535,197.60762,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,76djDZcj6Og5HcVAaRjQHu,Like A Lady,0.0614,0.637,181199,0.933,0.0000029,8,0.105,-3.519,1,0.0343,95.511,4,0.797,0.841,0.739,0.101,1,0.17424,174.3122,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,6kckNpuM5oXZrObLExRg6d,Road,0.512,0.689,238033,0.514,0.449,11,0.0952,-12.803,1,0.0383,121.985,4,0.0963,0.218,0.532,0.701,1,0,231.35202,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4LmN3eU1R1vVEdKuDELpGk,All I Know So Far,0.0586,0.578,277413,0.639,0,4,0.0944,-5.749,1,0.0374,108.045,4,0.296,0.415,0.464,0.716,0.843,0.11048,270.9072,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6VYIVgVqEIwzRwpJz5rMa4,Pick Me Up,0.0971,0.688,174100,0.662,0.00000134,6,0.172,-5.57,1,0.0441,115.106,4,0.549,0.553,0.58,0.788,0.819,0.19102,170.55637,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,1fah1uAs7HeTYDlNftKr3K,Put Your Records On,0.058,0.399,210463,0.492,0.00101,6,0.11,-10.777,0,0.0538,91.066,4,0.159,0.06,0.319,0.214,0.855,2.28136,201.7582,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,5CZ40GBx1sQ9agT82CLQCT,traitor,0.691,0.38,229227,0.339,0,3,0.12,-7.885,1,0.0338,100.607,4,0.0849,0.219,0.484,0.091,0.935,0,218.02376,Angry
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),0.0623,0.632,231124,0.773,0,6,0.0885,-4.856,1,0.0346,130.033,4,0.474,0.85,0.691,0.891,0.729,0.20898,218.63908,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0o9bHFc8Lt5tZFvTjNZTNf,Forever Young,0.179,0.651,167912,0.617,0,8,0.113,-6.077,1,0.0309,121.977,4,0.591,0.494,0.642,0.595,1,2.92571,160.80399,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,6o0sttjutkWGYefP7OsaYX,I Get That With You,0.0251,0.617,189387,0.802,0,9,0.206,-6.728,1,0.0347,106.011,4,0.425,0.549,0.481,0.862,0.945,2.29878,182.5727,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1C4c6ojhV5NJDIS8KpDNNo,Sweet Nothings (feat. Minke),0.26,0.699,228846,0.609,0.338,1,0.11,-11.505,0,0.0663,120.025,4,0.121,0.324,0.553,0.651,0.953,0.06381,225.33224,Chill
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,3wYOGJYD31sLRmBgCvWxa4,I Found You,0.0714,0.646,167308,0.761,0,1,0.222,-2.557,1,0.0385,129.916,4,0.472,0.465,0.596,0.885,0.994,0,160.4673,Happy
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,0.144,0.452,267653,0.563,0,4,0.143,-6.607,1,0.0272,137.715,3,0.209,0.514,0.543,0.389,1,0,257.21323,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,6Sw12MIPAzOmuqHr9CYxGw,WALKING BACKWARDS,0.223,0.81,184779,0.435,0.00849,1,0.179,-9.83,1,0.0425,112.985,4,0.225,0.325,0.388,0.833,0.795,0,178.86913,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,7xpraKSakDJ6WWgjQEtvgT,Sad Song (feat. Elena Coats),0.0843,0.512,226330,0.559,0,1,0.0696,-5.498,1,0.0253,85.017,4,0.193,0.793,0.796,0.161,0.969,0.2483,212.75864,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5Ne1q9Hv3l2NHBA3Agt8WT,Wave of You,0.057,0.695,213842,0.656,0,1,0.267,-6.038,1,0.0489,90.986,4,0.346,0.583,0.583,0.114,0.981,0.16449,210.41342,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0AuyO2tufq60YvAFdVYhOn,Who Cares,0.25,0.583,178462,0.828,0,7,0.512,-4.768,1,0.0539,95.035,4,0.765,0.494,0.689,0.742,1,2.22912,173.6156,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4ja2gzrNh9VNigzoXfmbwD,Mariposa,0.617,0.676,210000,0.525,0,9,0.356,-5.88,1,0.028,112.011,4,0.421,0.27,0.444,0.775,0.956,0,204.75356,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,2SUxn2O9NHL6GHGQFgwCY0,2step,0.169,0.763,153627,0.661,0,4,0.117,-5.592,0,0.056,95.002,4,0.632,0.532,0.503,0.403,0.992,0.13927,151.2722,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,0.0468,0.334,151444,0.599,0.000392,0,0.205,-5.742,1,0.0365,161.74,3,0.127,0.4,0.502,0.016,0.969,0.22653,146.40762,Angry
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5id3Rqn7SPj1LX4FfY4nGz,Together,0.0132,0.521,205208,0.877,0.0806,7,0.0929,-5.444,1,0.0683,180.007,4,0.199,0.382,0.563,0.203,1,0.23823,202.34448,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,2R2haDSmphwkn4kANdHU5P,I’ll Find My Way To You,0.0213,0.795,264046,0.474,0.758,6,0.0967,-8.166,1,0.0642,120.017,4,0.477,0.322,0.341,0.907,1,0,254.80998,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),0.235,0.762,208867,0.701,0.000158,8,0.123,-3.541,1,0.0286,110.968,4,0.742,0.749,0.696,0.877,0.965,0.49211,206.45442,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,6FWrlXo99QRmPtOeUSWDjv,Dibs,0.231,0.638,183947,0.733,0,4,0.103,-4.7,1,0.052,87.999,4,0.651,0,0.172,0.199,1,0.21483,173.06993,Energetic
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,4gbVRS8gloEluzf0GzDOFc,Maps,0.0205,0.742,189960,0.713,0,1,0.059,-5.522,0,0.0303,120.032,4,0.879,0.651,0.692,0.845,0.984,0.19388,184.88309,Energetic
